유도탄 SN,일시,온도,습도,진동,위도,경도,분석값
E79051H0N147805,2022-09-16 4:00,20.8,75,0,36.6,128.2,0
E79051H0N147805,2022-09-16 5:00,20.8,75,0,36.6,128.2,0
E79051H0N147805,2022-09-16 6:00,20.8,76,0,36.6,128.2,0
E79051H0N147805,2022-09-16 7:00,20.8,76,0,36.6,128.2,0
E79051H0N147805,2022-09-16 8:00,20.9,77,0,36.6,128.2,0
E79051H0N147805,2022-09-16 9:00,21.4,76,0,36.6,128.2,0
E79051H0N147805,2022-09-16 10:00,21.7,75,0,36.6,128.2,0
E79051H0N147805,2022-09-16 11:00,21.5,78,0,36.6,128.2,0
E79051H0N147805,2022-09-16 12:00,22.1,76,0,36.6,128.2,0
E79051H0N147805,2022-09-16 13:00,24.3,70,0,36.6,128.2,0
E79051H0N147805,2022-09-16 14:00,25.6,69,0,36.6,128.2,0
E79051H0N147805,2022-09-16 15:00,24.6,74,0,36.6,128.2,0
E79051H0N147805,2022-09-16 16:00,25.2,72,0,36.6,128.2,0
E79051H0N147805,2022-09-16 17:00,25.6,73,0,36.6,128.2,0
E79051H0N147805,2022-09-16 18:00,25.3,77,0,36.6,128.2,0
E79051H0N147805,2022-09-16 19:00,24.2,83,0,36.6,128.2,0
E79051H0N147805,2022-09-16 20:00,23.7,85,0,36.6,128.2,0
E79051H0N147805,2022-09-16 21:00,23.5,86,0,36.6,128.2,0
E79051H0N147805,2022-09-16 22:00,23.3,86,0,36.6,128.2,0
E79051H0N147805,2022-09-16 23:00,22.6,89,0,36.6,128.2,0
E79051H0N147805,2022-09-17 0:00,22.2,90,0,36.6,128.2,0
E79051H0N147805,2022-09-17 1:00,21.7,92,0,36.6,128.2,0
E79051H0N147805,2022-09-17 2:00,21.4,92,0,36.6,128.2,0
E79051H0N147805,2022-09-17 3:00,21.4,92,0,36.6,128.2,0
E79051H0N147805,2022-09-17 4:00,21.6,92,0,36.6,128.2,0
E79051H0N147805,2022-09-17 5:00,21.7,92,0,36.6,128.2,0
E79051H0N147805,2022-09-17 6:00,21.9,91,0,36.6,128.2,0
E79051H0N147805,2022-09-17 7:00,22.3,90,0,36.6,128.2,0
E79051H0N147805,2022-09-17 8:00,22.8,86,0,36.6,128.2,0
E79051H0N147805,2022-09-17 9:00,23.7,83,0,36.6,128.2,0
E79051H0N147805,2022-09-17 10:00,26.3,75,0,36.6,128.2,0
E79051H0N147805,2022-09-17 11:00,27.5,72,0,36.6,128.2,0
E79051H0N147805,2022-09-17 12:00,29.6,65,0,36.6,128.2,0
E79051H0N147805,2022-09-17 13:00,30.7,57,0,36.6,128.2,0
E79051H0N147805,2022-09-17 14:00,31.4,55,0,36.6,128.2,0
E79051H0N147805,2022-09-17 15:00,31.1,51,0,36.6,128.2,0
E79051H0N147805,2022-09-17 16:00,30.9,49,0,36.6,128.2,0
E79051H0N147805,2022-09-17 17:00,29.3,63,0,36.6,128.2,0
E79051H0N147805,2022-09-17 18:00,28.1,71,0,36.6,128.2,0
E79051H0N147805,2022-09-17 19:00,27,75,0,36.6,128.2,0
E79051H0N147805,2022-09-17 20:00,26.4,74,0,36.6,128.2,0
E79051H0N147805,2022-09-17 21:00,24.3,91,0,36.6,128.2,0
E79051H0N147805,2022-09-17 22:00,23.7,92,0,36.6,128.2,0
E79051H0N147805,2022-09-17 23:00,23.5,93,0,36.6,128.2,0
E79051H0N147805,2022-09-18 0:00,23.4,94,0,36.6,128.2,0
E79051H0N147805,2022-09-18 1:00,23.3,94,0,36.6,128.2,0
E79051H0N147805,2022-09-18 2:00,23.1,94,0,36.6,128.2,0
E79051H0N147805,2022-09-18 3:00,22.9,95,0,36.6,128.2,0
E79051H0N147805,2022-09-18 4:00,22.8,94,0,36.6,128.2,0
E79051H0N147805,2022-09-18 5:00,22.6,94,0,36.6,128.2,0
E79051H0N147805,2022-09-18 6:00,22.6,94,0,36.6,128.2,0
E79051H0N147805,2022-09-18 7:00,22.9,94,0,36.6,128.2,0
E79051H0N147805,2022-09-18 8:00,23.6,92,0,36.6,128.2,0
E79051H0N147805,2022-09-18 9:00,24.8,85,0,36.6,128.2,0
E79051H0N147805,2022-09-18 10:00,25.8,74,0,36.6,128.2,0
E79051H0N147805,2022-09-18 11:00,27.5,69,0,36.6,128.2,0
E79051H0N147805,2022-09-18 12:00,27.9,68,0,36.6,128.2,0
E79051H0N147805,2022-09-18 13:00,29.2,67,0,36.6,128.2,0
E79051H0N147805,2022-09-18 14:00,29.4,64,0,36.6,128.2,0
E79051H0N147805,2022-09-18 15:00,29.5,61,0,36.6,128.2,0
E79051H0N147805,2022-09-18 16:00,28.9,64,0,36.6,128.2,0
E79051H0N147805,2022-09-18 17:00,28.7,65,0,36.6,128.2,0
E79051H0N147805,2022-09-18 18:00,28.1,64,0,36.6,128.2,0
E79051H0N147805,2022-09-18 19:00,27.3,65,0,36.6,128.2,0
E79051H0N147805,2022-09-18 20:00,26.6,68,0,36.6,128.2,0
E79051H0N147805,2022-09-18 21:00,26.7,67,0,36.6,128.2,0
E79051H0N147805,2022-09-18 22:00,26.8,68,0,36.6,128.2,0
E79051H0N147805,2022-09-18 23:00,26.9,68,0,36.6,128.2,0
E79051H0N147805,2022-09-19 0:00,26.8,68,0,36.6,128.2,0
E79051H0N147805,2022-09-19 1:00,26.7,69,0,36.6,128.2,0
E79051H0N147805,2022-09-19 2:00,26.5,69,0,36.6,128.2,0
E79051H0N147805,2022-09-19 3:00,26.4,68,0,36.6,128.2,0
E79051H0N147805,2022-09-19 4:00,26.9,63,0,36.6,128.2,0
E79051H0N147805,2022-09-19 5:00,26.5,64,0,36.6,128.2,0
E79051H0N147805,2022-09-19 6:00,26.4,64,0,36.6,128.2,0
E79051H0N147805,2022-09-19 7:00,26.4,63,0,36.6,128.2,0
E79051H0N147805,2022-09-19 8:00,26.7,64,0,36.6,128.2,0
E79051H0N147805,2022-09-19 9:00,26.9,64,0,36.6,128.2,0
E79051H0N147805,2022-09-19 10:00,27.6,63,0,36.6,128.2,0
E79051H0N147805,2022-09-19 11:00,29.3,56,0,36.6,128.2,0
E79051H0N147805,2022-09-19 12:00,29.5,56,0,36.6,128.2,0
E79051H0N147805,2022-09-19 13:00,28.8,53,0,36.6,128.2,0
E79051H0N147805,2022-09-19 14:00,29.1,48,0,36.6,128.2,0
E79051H0N147805,2022-09-19 15:00,27.9,50,0,36.6,128.2,0
E79051H0N147805,2022-09-19 16:00,27.8,50,0,36.6,128.2,0
E79051H0N147805,2022-09-19 17:00,27.1,51,0,36.6,128.2,0
E79051H0N147805,2022-09-19 18:00,25.2,55,0,36.6,128.2,0
E79051H0N147805,2022-09-19 19:00,23.1,58,0,36.6,128.2,0
E79051H0N147805,2022-09-19 20:00,22.2,55,0,36.6,128.2,0
E79051H0N147805,2022-09-19 21:00,21.1,54,0,36.6,128.2,0
E79051H0N147805,2022-09-19 22:00,20.1,57,0,36.6,128.2,0
E79051H0N147805,2022-09-19 23:00,18.8,62,0,36.6,128.2,0
E79051H0N147805,2022-09-20 0:00,17.4,72,0,36.6,128.2,0
E79051H0N147805,2022-09-20 1:00,16.3,77,0,36.6,128.2,0
E79051H0N147805,2022-09-20 2:00,15.5,81,0,36.6,128.2,0
E79051H0N147805,2022-09-20 3:00,15.2,82,0,36.6,128.2,0
E79051H0N147805,2022-09-20 4:00,14.9,83,0,36.6,128.2,0
E79051H0N147805,2022-09-20 5:00,15.5,80,0,36.6,128.2,0
E79051H0N147805,2022-09-20 6:00,14.9,85,0,36.6,128.2,0
E79051H0N147805,2022-09-20 7:00,14.6,86,0,36.6,128.2,0
E79051H0N147805,2022-09-20 8:00,16.3,79,0,36.6,128.2,0
E79051H0N147805,2022-09-20 9:00,20.6,50,0,36.6,128.2,0
E79051H0N147805,2022-09-20 10:00,20.7,52,0,36.6,128.2,0
E79051H0N147805,2022-09-20 11:00,22.3,41,0,36.6,128.2,0
E79051H0N147805,2022-09-20 12:00,21.9,42,0,36.6,128.2,0
E79051H0N147805,2022-09-20 13:00,23.8,35,0,36.6,128.2,0
E79051H0N147805,2022-09-20 14:00,23,42,0,36.6,128.2,0
E79051H0N147805,2022-09-20 15:00,22.1,44,0,36.6,128.2,0
E79051H0N147805,2022-09-20 16:00,23.3,41,0,36.6,128.2,0
E79051H0N147805,2022-09-20 17:00,22.1,44,0,36.6,128.2,0
E79051H0N147805,2022-09-20 18:00,20.7,52,0,36.6,128.2,0
E79051H0N147805,2022-09-20 19:00,19.8,56,0,36.6,128.2,0
E79051H0N147805,2022-09-20 20:00,19.4,58,0,36.6,128.2,0
E79051H0N147805,2022-09-20 21:00,18.7,59,0,36.6,128.2,0
E79051H0N147805,2022-09-20 22:00,17,66,0,36.6,128.2,0
E79051H0N147805,2022-09-20 23:00,15.3,78,0,36.6,128.2,0
E79051H0N147805,2022-09-21 0:00,14.4,82,0,36.6,128.2,0
E79051H0N147805,2022-09-21 1:00,13.7,85,0,36.6,128.2,0
E79051H0N147805,2022-09-21 2:00,12.9,88,0,36.6,128.2,0
E79051H0N147805,2022-09-21 3:00,12.5,89,0,36.6,128.2,0
E79051H0N147805,2022-09-21 4:00,12.2,91,0,36.6,128.2,0
E79051H0N147805,2022-09-21 5:00,11.8,92,0,36.6,128.2,0
E79051H0N147805,2022-09-21 6:00,11.7,92,0,36.6,128.2,0
E79051H0N147805,2022-09-21 7:00,12,91,0,36.6,128.2,0
E79051H0N147805,2022-09-21 8:00,13.8,83,0,36.6,128.2,0
E79051H0N147805,2022-09-21 9:00,17,71,0,36.6,128.2,0
E79051H0N147805,2022-09-21 10:00,17.7,65,0,36.6,128.2,0
E79051H0N147805,2022-09-21 11:00,20.4,53,0,36.6,128.2,0
E79051H0N147805,2022-09-21 12:00,20.5,54,0,36.6,128.2,0
E79051H0N147805,2022-09-21 13:00,20.9,50,0,36.6,128.2,0
E79051H0N147805,2022-09-21 14:00,22.6,44,0,36.6,128.2,0
E79051H0N147805,2022-09-21 15:00,24.2,40,0,36.6,128.2,0
E79051H0N147805,2022-09-21 16:00,23.9,40,0,36.6,128.2,0
E79051H0N147805,2022-09-21 17:00,21.9,43,0,36.6,128.2,0
E79051H0N147805,2022-09-21 18:00,20.6,44,0,36.6,128.2,0
E79051H0N147805,2022-09-21 19:00,19.2,46,0,36.6,128.2,0
E79051H0N147805,2022-09-21 20:00,18.2,50,0,36.6,128.2,0
E79051H0N147805,2022-09-21 21:00,17.3,54,0,36.6,128.2,0
E79051H0N147805,2022-09-21 22:00,14.6,69,0,36.6,128.2,0
E79051H0N147805,2022-09-21 23:00,13.2,77,0,36.6,128.2,0
E79051H0N147805,2022-09-22 0:00,12.6,81,0,36.6,128.2,0
E79051H0N147805,2022-09-22 1:00,11.9,85,0,36.6,128.2,0
E79051H0N147805,2022-09-22 2:00,11.5,86,0,36.6,128.2,0
E79051H0N147805,2022-09-22 3:00,11.3,87,0,36.6,128.2,0
E79051H0N147805,2022-09-22 4:00,11.2,88,0,36.6,128.2,0
E79051H0N147805,2022-09-22 5:00,10.8,89,0,36.6,128.2,0
E79051H0N147805,2022-09-22 6:00,10.5,91,0,36.6,128.2,0
E79051H0N147805,2022-09-22 7:00,11.3,89,0,36.6,128.2,0
E79051H0N147805,2022-09-22 8:00,13.4,81,0,36.6,128.2,0
E79051H0N147805,2022-09-22 9:00,16,67,0,36.6,128.2,0
E79051H0N147805,2022-09-22 10:00,18.4,59,0,36.6,128.2,0
E79051H0N147805,2022-09-22 11:00,19.1,56,0,36.6,128.2,0
E79051H0N147805,2022-09-22 12:00,21.9,53,0,36.6,128.2,0
E79051H0N147805,2022-09-22 13:00,22.4,51,0,36.6,128.2,0
E79051H0N147805,2022-09-22 14:00,23.7,44,0,36.6,128.2,0
E79051H0N147805,2022-09-22 15:00,23.7,43,0,36.6,128.2,0
E79051H0N147805,2022-09-22 16:00,23.4,47,0,36.6,128.2,0
E79051H0N147805,2022-09-22 17:00,22.8,55,0,36.6,128.2,0
E79051H0N147805,2022-09-22 18:00,21.5,60,0,36.6,128.2,0
E79051H0N147805,2022-09-22 19:00,20,68,0,36.6,128.2,0
E79051H0N147805,2022-09-22 20:00,19,73,0,36.6,128.2,0
E79051H0N147805,2022-09-22 21:00,18.3,77,0,36.6,128.2,0
E79051H0N147805,2022-09-22 22:00,17.6,80,0,36.6,128.2,0
E79051H0N147805,2022-09-22 23:00,17.3,80,0,36.6,128.2,0
E79051H0N147805,2022-09-23 0:00,17.3,80,0,36.6,128.2,0
E79051H0N147805,2022-09-23 1:00,17.1,82,0,36.6,128.2,0
E79051H0N147805,2022-09-23 2:00,16.5,84,0,36.6,128.2,0
E79051H0N147805,2022-09-23 3:00,16,86,0,36.6,128.2,0
E79051H0N147805,2022-09-23 4:00,15.4,89,0,36.6,128.2,0
E79051H0N147805,2022-09-23 5:00,14.8,90,0,36.6,128.2,0
E79051H0N147805,2022-09-23 6:00,14.5,91,0,36.6,128.2,0
E79051H0N147805,2022-09-23 7:00,14.6,90,0,36.6,128.2,0
E79051H0N147805,2022-09-23 8:00,17.2,82,0,36.6,128.2,0
E79051H0N147805,2022-09-23 9:00,18,74,0,36.6,128.2,0
E79051H0N147805,2022-09-23 10:00,20.6,68,0,36.6,128.2,0
E79051H0N147805,2022-09-23 11:00,22.5,61,0,36.6,128.2,0
E79051H0N147805,2022-09-23 12:00,25,49,0,36.6,128.2,0
E79051H0N147805,2022-09-23 13:00,25.5,44,0,36.6,128.2,0
E79051H0N147805,2022-09-23 14:00,24.7,45,0,36.6,128.2,0
E79051H0N147805,2022-09-23 15:00,24.8,48,0,36.6,128.2,0
E79051H0N147805,2022-09-23 16:00,24.8,47,0,36.6,128.2,0
E79051H0N147805,2022-09-23 17:00,23.4,51,0,36.6,128.2,0
E79051H0N147805,2022-09-23 18:00,20.5,57,0,36.6,128.2,0
E79051H0N147805,2022-09-23 19:00,19.3,58,0,36.6,128.2,0
E79051H0N147805,2022-09-23 20:00,17.9,57,0,36.6,128.2,0
E79051H0N147805,2022-09-23 21:00,16.8,51,0,36.6,128.2,0
E79051H0N147805,2022-09-23 22:00,15.3,59,0,36.6,128.2,0
E79051H0N147805,2022-09-23 23:00,15,63,0,36.6,128.2,0
E79051H0N147805,2022-09-24 0:00,14.7,64,0,36.6,128.2,0
E79051H0N147805,2022-09-24 1:00,13.9,69,0,36.6,128.2,0
E79051H0N147805,2022-09-24 2:00,13.5,71,0,36.6,128.2,0
E79051H0N147805,2022-09-24 3:00,13.3,74,0,36.6,128.2,0
E79051H0N147805,2022-09-24 4:00,14.5,67,0,36.6,128.2,0
E79051H0N147805,2022-09-24 5:00,13.7,70,0,36.6,128.2,0
E79051H0N147805,2022-09-24 6:00,13.3,73,0,36.6,128.2,0
E79051H0N147805,2022-09-24 7:00,13.6,73,0,36.6,128.2,0
E79051H0N147805,2022-09-24 8:00,16.9,57,0,36.6,128.2,0
E79051H0N147805,2022-09-24 9:00,18.5,48,0,36.6,128.2,0
E79051H0N147805,2022-09-24 10:00,19.6,44,0,36.6,128.2,0
E79051H0N147805,2022-09-24 11:00,20.8,41,0,36.6,128.2,0
E79051H0N147805,2022-09-24 12:00,22.1,37,0,36.6,128.2,0
E79051H0N147805,2022-09-24 13:00,23.3,35,0,36.6,128.2,0
E79051H0N147805,2022-09-24 14:00,23.3,34,0,36.6,128.2,0
E79051H0N147805,2022-09-24 15:00,24,30,0,36.6,128.2,0
E79051H0N147805,2022-09-24 16:00,24.2,34,0,36.6,128.2,0
E79051H0N147805,2022-09-24 17:00,22.3,38,0,36.6,128.2,0
E79051H0N147805,2022-09-24 18:00,21.2,43,0,36.6,128.2,0
E79051H0N147805,2022-09-24 19:00,19.5,52,0,36.6,128.2,0
E79051H0N147805,2022-09-24 20:00,18.8,56,0,36.6,128.2,0
E79051H0N147805,2022-09-24 21:00,18.3,58,0,36.6,128.2,0
E79051H0N147805,2022-09-24 22:00,17.5,63,0,36.6,128.2,0
E79051H0N147805,2022-09-24 23:00,16.8,65,0,36.6,128.2,0
E79051H0N147805,2022-09-25 0:00,16.3,69,0,36.6,128.2,0
E79051H0N147805,2022-09-25 1:00,15.8,72,0,36.6,128.2,0
E79051H0N147805,2022-09-25 2:00,15.4,75,0,36.6,128.2,0
E79051H0N147805,2022-09-25 3:00,15.1,78,0,36.6,128.2,0
E79051H0N147805,2022-09-25 4:00,14.8,79,0,36.6,128.2,0
E79051H0N147805,2022-09-25 5:00,15.2,75,0,36.6,128.2,0
E79051H0N147805,2022-09-25 6:00,14.4,80,0,36.6,128.2,0
E79051H0N147805,2022-09-25 7:00,14.7,81,0,36.6,128.2,0
E79051H0N147805,2022-09-25 8:00,16.5,74,0,36.6,128.2,0
E79051H0N147805,2022-09-25 9:00,17.8,68,0,36.6,128.2,0
E79051H0N147805,2022-09-25 10:00,18.2,68,0,36.6,128.2,0
E79051H0N147805,2022-09-25 11:00,19.3,60,0,36.6,128.2,0
E79051H0N147805,2022-09-25 12:00,20.9,59,0,36.6,128.2,0
E79051H0N147805,2022-09-25 13:00,20.9,55,0,36.6,128.2,0
E79051H0N147805,2022-09-25 14:00,22.7,47,0,36.6,128.2,0
E79051H0N147805,2022-09-25 15:00,22.3,51,0,36.6,128.2,0
E79051H0N147805,2022-09-25 16:00,22.3,51,0,36.6,128.2,0
E79051H0N147805,2022-09-25 17:00,21.9,56,0,36.6,128.2,0
E79051H0N147805,2022-09-25 18:00,20.3,67,0,36.6,128.2,0
E79051H0N147805,2022-09-25 19:00,19,73,0,36.6,128.2,0
E79051H0N147805,2022-09-25 20:00,18,75,0,36.6,128.2,0
E79051H0N147805,2022-09-25 21:00,17.3,77,0,36.6,128.2,0
E79051H0N147805,2022-09-25 22:00,17.1,77,0,36.6,128.2,0
E79051H0N147805,2022-09-25 23:00,16.4,82,0,36.6,128.2,0
E79051H0N147805,2022-09-26 0:00,16.2,81,0,36.6,128.2,0
E79051H0N147805,2022-09-26 1:00,15.8,85,0,36.6,128.2,0
E79051H0N147805,2022-09-26 2:00,15.5,87,0,36.6,128.2,0
E79051H0N147805,2022-09-26 3:00,15,88,0,36.6,128.2,0
E79051H0N147805,2022-09-26 4:00,15.2,88,0,36.6,128.2,0
E79051H0N147805,2022-09-26 5:00,15.1,88,0,36.6,128.2,0
E79051H0N147805,2022-09-26 6:00,15.2,88,0,36.6,128.2,0
E79051H0N147805,2022-09-26 7:00,15.3,88,0,36.6,128.2,0
E79051H0N147805,2022-09-26 8:00,16.1,83,0,36.6,128.2,0
E79051H0N147805,2022-09-26 9:00,17.1,79,0,36.6,128.2,0
E79051H0N147805,2022-09-26 10:00,18.1,72,0,36.6,128.2,0
E79051H0N147805,2022-09-26 11:00,18.5,74,0,36.6,128.2,0
E79051H0N147805,2022-09-26 12:00,19.5,68,0,36.6,128.2,0
E79051H0N147805,2022-09-26 13:00,21,63,0,36.6,128.2,0
E79051H0N147805,2022-09-26 14:00,21.2,57,0,36.6,128.2,0
E79051H0N147805,2022-09-26 15:00,20.9,63,0,36.6,128.2,0
E79051H0N147805,2022-09-26 16:00,21,63,0,36.6,128.2,0
E79051H0N147805,2022-09-26 17:00,20.9,64,0,36.6,128.2,0
E79051H0N147805,2022-09-26 18:00,19.5,74,0,36.6,128.2,0
E79051H0N147805,2022-09-26 19:00,17.9,79,0,36.6,128.2,0
E79051H0N147805,2022-09-26 20:00,16.8,81,0,36.6,128.2,0
E79051H0N147805,2022-09-26 21:00,16.3,82,0,36.6,128.2,0
E79051H0N147805,2022-09-26 22:00,16.3,80,0,36.6,128.2,0
E79051H0N147805,2022-09-26 23:00,15.5,85,0,36.6,128.2,0
E79051H0N147805,2022-09-27 0:00,15.4,86,0,36.6,128.2,0
E79051H0N147805,2022-09-27 1:00,14.9,89,0,36.6,128.2,0
E79051H0N147805,2022-09-27 2:00,15.2,88,0,36.6,128.2,0
E79051H0N147805,2022-09-27 3:00,14.6,90,0,36.6,128.2,0
E79051H0N147805,2022-09-27 4:00,14.5,91,0,36.6,128.2,0
E79051H0N147805,2022-09-27 5:00,14.3,92,0,36.6,128.2,0
E79051H0N147805,2022-09-27 6:00,13.9,92,0,36.6,128.2,0
E79051H0N147805,2022-09-27 7:00,14.2,90,0,36.6,128.2,0
E79051H0N147805,2022-09-27 8:00,14.7,88,0,36.6,128.2,0
E79051H0N147805,2022-09-27 9:00,16.8,83,0,36.6,128.2,0
E79051H0N147805,2022-09-27 10:00,17.9,79,0,36.6,128.2,0
E79051H0N147805,2022-09-27 11:00,21,71,0,36.6,128.2,0
E79051H0N147805,2022-09-27 12:00,23.2,56,0,36.6,128.2,0
E79051H0N147805,2022-09-27 13:00,24,48,0,36.6,128.2,0
E79051H0N147805,2022-09-27 14:00,25.1,50,0,36.6,128.2,0
E79051H0N147805,2022-09-27 15:00,26.4,47,0,36.6,128.2,0
E79051H0N147805,2022-09-27 16:00,26.1,47,0,36.6,128.2,0
E79051H0N147805,2022-09-27 17:00,24.7,54,0,36.6,128.2,0
E79051H0N147805,2022-09-27 18:00,21.7,68,0,36.6,128.2,0
E79051H0N147805,2022-09-27 19:00,20.1,74,0,36.6,128.2,0
E79051H0N147805,2022-09-27 20:00,18.8,80,0,36.6,128.2,0
E79051H0N147805,2022-09-27 21:00,17.8,83,0,36.6,128.2,0
E79051H0N147805,2022-09-27 22:00,17,85,0,36.6,128.2,0
E79051H0N147805,2022-09-27 23:00,16.4,87,0,36.6,128.2,0
E79051H0N147805,2022-09-28 0:00,15.8,90,0,36.6,128.2,0
E79051H0N147805,2022-09-28 1:00,15.2,91,0,36.6,128.2,0
E79051H0N147805,2022-09-28 2:00,14.8,92,0,36.6,128.2,0
E79051H0N147805,2022-09-28 3:00,14.4,92,0,36.6,128.2,0
E79051H0N147805,2022-09-28 4:00,14.2,92,0,36.6,128.2,0
E79051H0N147805,2022-09-28 5:00,13.9,93,0,36.6,128.2,0
E79051H0N147805,2022-09-28 6:00,13.8,93,0,36.6,128.2,0
E79051H0N147805,2022-09-28 7:00,14.2,92,0,36.6,128.2,0
E79051H0N147805,2022-09-28 8:00,15.1,90,0,36.6,128.2,0
E79051H0N147805,2022-09-28 9:00,17,83,0,36.6,128.2,0
E79051H0N147805,2022-09-28 10:00,18.9,69,0,36.6,128.2,0
E79051H0N147805,2022-09-28 11:00,22.1,56,0,36.6,128.2,0
E79051H0N147805,2022-09-28 12:00,22.1,56,0,36.6,128.2,0
E79051H0N147805,2022-09-28 13:00,23.2,53,0,36.6,128.2,0
E79051H0N147805,2022-09-28 14:00,23.6,51,0,36.6,128.2,0
E79051H0N147805,2022-09-28 15:00,23.3,59,0,36.6,128.2,0
E79051H0N147805,2022-09-28 16:00,23.5,57,0,36.6,128.2,0
E79051H0N147805,2022-09-28 17:00,23.5,57,0,36.6,128.2,0
E79051H0N147805,2022-09-28 18:00,20.8,74,0,36.6,128.2,0
E79051H0N147805,2022-09-28 19:00,18.9,81,0,36.6,128.2,0
E79051H0N147805,2022-09-28 20:00,17.8,84,0,36.6,128.2,0
E79051H0N147805,2022-09-28 21:00,16.9,86,0,36.6,128.2,0
E79051H0N147805,2022-09-28 22:00,16.4,88,0,36.6,128.2,0
E79051H0N147805,2022-09-28 23:00,15.8,90,0,36.6,128.2,0
E79051H0N147805,2022-09-29 0:00,15.3,92,0,36.6,128.2,0
E79051H0N147805,2022-09-29 1:00,15,92,0,36.6,128.2,0
E79051H0N147805,2022-09-29 2:00,14.7,93,0,36.6,128.2,0
E79051H0N147805,2022-09-29 3:00,14.1,94,0,36.6,128.2,0
E79051H0N147805,2022-09-29 4:00,13.9,93,0,36.6,128.2,0
E79051H0N147805,2022-09-29 5:00,13.4,94,0,36.6,128.2,0
E79051H0N147805,2022-09-29 6:00,13.1,93,0,36.6,128.2,0
E79051H0N147805,2022-09-29 7:00,13.3,94,0,36.6,128.2,0
E79051H0N147805,2022-09-29 8:00,14.8,93,0,36.6,128.2,0
E79051H0N147805,2022-09-29 9:00,16.1,88,0,36.6,128.2,0
E79051H0N147805,2022-09-29 10:00,18.2,75,0,36.6,128.2,0
E79051H0N147805,2022-09-29 11:00,22.8,63,0,36.6,128.2,0
E79051H0N147805,2022-09-29 12:00,24.5,51,0,36.6,128.2,0
E79051H0N147805,2022-09-29 13:00,26.9,43,0,36.6,128.2,0
E79051H0N147805,2022-09-29 14:00,25.8,48,0,36.6,128.2,0
E79051H0N147805,2022-09-29 15:00,26.9,43,0,36.6,128.2,0
E79051H0N147805,2022-09-29 16:00,26.7,42,0,36.6,128.2,0
E79051H0N147805,2022-09-29 17:00,24.7,53,0,36.6,128.2,0
E79051H0N147805,2022-09-29 18:00,21.8,64,0,36.6,128.2,0
E79051H0N147805,2022-09-29 19:00,19.5,73,0,36.6,128.2,0
E79051H0N147805,2022-09-29 20:00,18.2,77,0,36.6,128.2,0
E79051H0N147805,2022-09-29 21:00,17.6,80,0,36.6,128.2,0
E79051H0N147805,2022-09-29 22:00,17,83,0,36.6,128.2,0
E79051H0N147805,2022-09-29 23:00,16.1,86,0,36.6,128.2,0
E79051H0N147805,2022-09-30 0:00,15.7,86,0,36.6,128.2,0
E79051H0N147805,2022-09-30 1:00,15.2,89,0,36.6,128.2,0
E79051H0N147805,2022-09-30 2:00,14.5,92,0,36.6,128.2,0
E79051H0N147805,2022-09-30 3:00,14.1,92,0,36.6,128.2,0
E79051H0N147805,2022-09-30 4:00,14,92,0,36.6,128.2,0
E79051H0N147805,2022-09-30 5:00,13.6,93,0,36.6,128.2,0
E79051H0N147805,2022-09-30 6:00,13.4,93,0,36.6,128.2,0
E79051H0N147805,2022-09-30 7:00,13.3,93,0,36.6,128.2,0
E79051H0N147805,2022-09-30 8:00,15.4,88,0,36.6,128.2,0
E79051H0N147805,2022-09-30 9:00,17.7,78,0,36.6,128.2,0
E79051H0N147805,2022-09-30 10:00,19.4,72,0,36.6,128.2,0
E79051H0N147805,2022-09-30 11:00,22.8,63,0,36.6,128.2,0
E79051H0N147805,2022-09-30 12:00,24.5,54,0,36.6,128.2,0
E79051H0N147805,2022-09-30 13:00,27.2,44,0,36.6,128.2,0
E79051H0N147805,2022-09-30 14:00,27.7,43,0,36.6,128.2,0
E79051H0N147805,2022-09-30 15:00,28.4,42,0,36.6,128.2,0
E79051H0N147805,2022-09-30 16:00,28.5,30,0,36.6,128.2,0
E79051H0N147805,2022-09-30 17:00,25.1,43,0,36.6,128.2,0
E79051H0N147805,2022-09-30 18:00,21.4,60,0,36.6,128.2,0
E79051H0N147805,2022-09-30 19:00,19.3,64,0,36.6,128.2,0
E79051H0N147805,2022-09-30 20:00,18,63,0,36.6,128.2,0
E79051H0N147805,2022-09-30 21:00,17,65,0,36.6,128.2,0
E79051H0N147805,2022-09-30 22:00,16.3,73,0,36.6,128.2,0
E79051H0N147805,2022-09-30 23:00,15.7,76,0,36.6,128.2,0
E79051H0N147805,2022-10-01 0:00,15.2,80,0,36.6,128.2,0
E79051H0N147805,2022-10-01 1:00,14.6,84,0,36.6,128.2,0
E79051H0N147805,2022-10-01 2:00,13.6,87,0,36.6,128.2,0
E79051H0N147805,2022-10-01 3:00,13.1,90,0,36.6,128.2,0
E79051H0N147805,2022-10-01 4:00,12.6,91,0,36.6,128.2,0
E79051H0N147805,2022-10-01 5:00,12.1,91,0,36.6,128.2,0
E79051H0N147805,2022-10-01 6:00,11.9,92,0,36.6,128.2,0
E79051H0N147805,2022-10-01 7:00,12,91,0,36.6,128.2,0
E79051H0N147805,2022-10-01 8:00,14.5,81,0,36.6,128.2,0
E79051H0N147805,2022-10-01 9:00,17.5,66,0,36.6,128.2,0
E79051H0N147805,2022-10-01 10:00,19.5,64,0,36.6,128.2,0
E79051H0N147805,2022-10-01 11:00,22.4,56,0,36.6,128.2,0
E79051H0N147805,2022-10-01 12:00,24.6,49,0,36.6,128.2,0
